episode,steps,return
690,10,2.0
691,62,-77.0
692,96,-201.0
693,68,-119.0
694,84,-171.0
695,22,-28.0
696,81,-114.0
697,74,-80.0
698,63,-132.0
699,33,-39.0
700,32,-11.0
701,8,13.0
702,10,11.0
703,23,-29.0
704,61,-85.0
705,18,3.0
706,23,-20.0
707,87,-192.0
708,30,-9.0
709,168,-264.0
710,63,-87.0
711,15,-12.0
712,14,-11.0
713,10,11.0
714,18,-15.0
715,32,-11.0
716,17,-14.0
717,24,-21.0
718,22,-1.0
719,118,-160.0
720,11,10.0
721,104,-218.0
722,87,-165.0
723,13,-1.0
724,14,-2.0
725,31,-37.0
726,22,-10.0
727,21,-18.0
728,68,-110.0
729,15,-12.0
730,144,-258.0
731,19,-25.0
732,95,-164.0
733,17,4.0
734,45,-69.0
735,35,-41.0
736,22,-19.0
737,47,-71.0
738,157,-325.0
739,74,-134.0
740,12,9.0
741,16,-13.0
742,70,-103.0
743,19,-7.0
744,92,-143.0
745,33,-30.0
746,38,-89.0
747,40,-46.0
748,20,-8.0
749,25,-31.0
750,55,-79.0
751,58,-118.0
752,23,-29.0
753,39,-81.0
754,42,-30.0
755,12,0.0
756,57,-63.0
757,14,-2.0
758,13,-1.0
759,14,-2.0
760,70,-112.0
761,94,-190.0
762,65,-107.0
763,95,-164.0
764,45,-60.0
765,45,-60.0
766,24,-48.0
767,34,-40.0
768,9,12.0
769,17,4.0
770,108,-177.0
771,83,-143.0
772,26,-14.0
773,64,-97.0
774,82,-151.0
775,138,-270.0
776,42,-75.0
777,20,-8.0
778,71,-86.0
779,24,-3.0
780,37,-34.0
781,66,-135.0
782,117,-222.0
783,14,-11.0
784,123,-174.0
785,67,-145.0
786,56,-80.0
787,19,-7.0
788,33,-57.0
789,39,-54.0
790,28,-16.0
791,69,-138.0
792,45,-96.0
793,17,-14.0
794,19,-16.0
795,103,-190.0
796,15,-12.0
797,14,7.0
798,74,-80.0
799,12,9.0
800,29,-17.0
801,156,-261.0
802,21,0.0
803,20,1.0
804,77,-110.0
805,13,8.0
806,88,-103.0
807,12,-9.0
808,35,-41.0
809,57,-90.0
810,43,-49.0
811,25,-31.0
812,30,-18.0
813,70,-112.0
814,24,-3.0
815,30,-18.0
816,12,0.0
817,28,-43.0
818,48,-90.0
819,7,14.0
820,17,-5.0
821,139,-244.0
822,17,-5.0
823,32,-56.0
824,44,-50.0
825,23,-20.0
826,120,-216.0
827,13,-19.0
828,97,-157.0
829,13,-1.0
830,167,-245.0
831,35,-50.0
832,13,-19.0
833,34,-31.0
834,66,-90.0
835,45,-69.0
836,31,-28.0
837,49,-37.0
838,15,-3.0
839,15,-3.0
840,18,-6.0
841,23,-20.0
842,10,11.0
843,63,-78.0
844,25,-31.0
845,23,-2.0
846,15,-21.0
847,93,-171.0
848,29,-35.0
849,54,-42.0
850,135,-222.0
851,20,-26.0
852,41,-65.0
853,61,-76.0
854,46,-70.0
855,21,-18.0
856,53,-113.0
857,43,-31.0
858,36,-51.0
859,50,-92.0
860,41,-56.0
861,80,-131.0
862,66,-81.0
863,75,-144.0
864,16,-4.0
865,61,-76.0
866,16,-4.0
867,19,-25.0
868,13,8.0
869,39,-27.0
870,72,-87.0
871,26,-50.0
872,42,-57.0
873,22,-10.0
874,9,3.0
875,47,-71.0
876,17,-5.0
877,55,-61.0
878,15,-3.0
879,21,-18.0
880,26,-32.0
881,19,-7.0
882,10,11.0
883,22,-19.0
884,52,-58.0
885,165,-216.0
886,92,-143.0
887,64,-61.0
888,16,5.0
889,26,-23.0
890,34,-31.0
891,12,0.0
892,72,-96.0
893,21,-27.0
894,11,10.0
895,17,4.0
896,25,-31.0
897,108,-105.0
898,41,-65.0
899,16,-13.0
900,12,0.0
901,30,-36.0
902,10,11.0
903,23,-29.0
904,82,-115.0
905,11,10.0
906,18,-6.0
907,85,-172.0
908,29,-8.0
909,21,-9.0
910,75,-144.0
911,17,-5.0
912,15,-12.0
913,12,9.0
914,15,6.0
915,20,-8.0
916,83,-143.0
917,25,-40.0
918,15,-21.0
919,47,-44.0
920,30,-45.0
921,46,-70.0
922,18,-15.0
923,94,-145.0
924,55,-88.0
925,38,-62.0
926,12,0.0
927,108,-195.0
928,56,-107.0
929,24,-39.0
930,42,-66.0
931,11,10.0
932,32,-56.0
933,12,9.0
934,34,-58.0
935,92,-152.0
936,49,-64.0
937,18,-15.0
938,14,-11.0
939,47,-89.0
940,21,-18.0
941,14,-2.0
942,21,-9.0
943,34,-49.0
944,17,4.0
945,17,-14.0
946,38,-80.0
947,15,6.0
948,16,5.0
949,15,-3.0
950,17,-23.0
951,50,-38.0
952,7,14.0
953,20,-35.0
954,19,2.0
955,44,-41.0
956,68,-137.0
957,25,-22.0
958,45,-69.0
959,23,-29.0
960,12,0.0
961,37,-52.0
962,30,-45.0
963,18,3.0
964,105,-246.0
965,33,-66.0
966,29,-8.0
967,36,-51.0
968,22,-55.0
969,20,-17.0
970,102,-180.0
971,69,-93.0
972,59,-83.0
973,35,-41.0
974,25,-40.0
975,53,-77.0
976,24,-21.0
977,20,1.0
978,30,-45.0
979,27,-15.0
980,20,1.0
981,39,-63.0
982,15,6.0
983,51,-66.0
984,28,-43.0
985,19,-7.0
986,23,-29.0
987,99,-168.0
988,74,-125.0
989,43,-58.0
990,63,-78.0
991,37,-43.0
992,13,8.0
993,22,-10.0
994,106,-202.0
995,97,-139.0
996,14,-38.0
997,26,-41.0
998,18,-6.0
999,23,-29.0
1000,18,-6.0
1001,14,-20.0
1002,134,-239.0
1003,25,-22.0
1004,50,-101.0
1005,34,-40.0
1006,18,-15.0
1007,21,-27.0
1008,16,-4.0
1009,42,-48.0
1010,10,11.0
1011,35,-23.0
1012,40,-37.0
1013,49,-100.0
1014,14,-2.0
1015,111,-162.0
1016,13,-1.0
1017,28,-43.0
1018,34,-31.0
1019,16,-22.0
1020,36,-51.0
1021,35,-77.0
1022,17,-14.0
1023,92,-161.0
1024,10,2.0
1025,15,-3.0
1026,27,-33.0
1027,17,-14.0
1028,20,-8.0
1029,27,-15.0
1030,20,-26.0
1031,50,-74.0
1032,28,-34.0
1033,41,-47.0
1034,36,-60.0
1035,37,-34.0
1036,25,-22.0
1037,65,-143.0
1038,23,-20.0
1039,33,-48.0
1040,35,-32.0
1041,33,-30.0
1042,22,-10.0
1043,27,-15.0
1044,10,11.0
1045,12,-9.0
1046,18,-6.0
1047,37,-43.0
1048,23,-11.0
1049,15,-12.0
1050,35,-50.0
1051,29,-35.0
1052,20,-8.0
1053,12,-9.0
1054,19,-43.0
1055,43,-40.0
1056,16,-13.0
1057,19,-25.0
1058,14,-2.0
1059,46,-52.0
1060,17,-14.0
1061,29,-35.0
1062,19,2.0
1063,37,-70.0
1064,19,2.0
1065,21,-18.0
1066,11,10.0
1067,23,-20.0
1068,8,4.0
1069,11,1.0
1070,48,-45.0
1071,98,-167.0
1072,23,-20.0
1073,48,-63.0
1074,48,-72.0
1075,9,3.0
1076,18,3.0
1077,15,-12.0
1078,23,-20.0
1079,23,-11.0
1080,11,-8.0
1081,20,-26.0
1082,11,1.0
1083,32,-29.0
1084,111,-171.0
1085,22,-10.0
1086,30,-36.0
1087,21,-9.0
1088,34,-49.0
1089,26,-14.0
1090,41,-56.0
1091,25,-49.0
1092,24,-30.0
1093,26,-14.0
1094,32,-29.0
1095,17,-5.0
1096,13,8.0
1097,25,-31.0
1098,22,-37.0
1099,36,-42.0
1100,11,1.0
1101,28,-34.0
1102,13,-1.0
1103,21,-9.0
1104,88,-139.0
1105,31,-28.0
1106,13,8.0
1107,12,0.0
1108,16,5.0
1109,12,9.0
1110,21,-45.0
1111,23,-20.0
1112,17,-14.0
1113,21,-36.0
1114,12,9.0
1115,19,-7.0
1116,24,-21.0
1117,28,-52.0
1118,55,-97.0
1119,32,-29.0
1120,28,-52.0
1121,17,-14.0
1122,13,-1.0
1123,19,-7.0
1124,56,-71.0
1125,12,0.0
1126,29,-26.0
1127,12,0.0
1128,13,-1.0
1129,14,-2.0
1130,15,-3.0
1131,16,5.0
1132,30,-36.0
1133,11,1.0
1134,10,2.0
1135,18,-15.0
1136,30,-36.0
1137,17,4.0
1138,15,-3.0
1139,26,-14.0
1140,39,-36.0
1141,59,-101.0
1142,22,-10.0
1143,20,-8.0
1144,20,-26.0
1145,16,5.0
1146,11,10.0
1147,13,8.0
1148,34,-40.0
1149,14,-2.0
1150,18,-33.0
1151,14,-11.0
1152,16,-13.0
1153,13,8.0
1154,27,-51.0
1155,25,-31.0
1156,25,-31.0
1157,20,-35.0
1158,20,-17.0
1159,36,-60.0
1160,18,-24.0
1161,23,-38.0
1162,19,-52.0
1163,16,-40.0
1164,11,10.0
1165,24,-12.0
1166,55,-106.0
1167,34,-67.0
1168,21,0.0
1169,8,13.0
1170,22,-10.0
1171,27,-6.0
1172,42,-66.0
1173,9,12.0
1174,30,-45.0
1175,16,-4.0
1176,16,-22.0
1177,15,-21.0
1178,17,-14.0
1179,48,-63.0
1180,16,-4.0
1181,13,-1.0
1182,7,14.0
1183,46,-79.0
1184,22,-10.0
1185,18,-6.0
1186,6,15.0
1187,42,-39.0
1188,17,4.0
1189,26,-14.0
1190,18,-24.0
1191,30,-36.0
1192,13,8.0
1193,14,-2.0
1194,77,-128.0
1195,73,-151.0
1196,18,-6.0
1197,10,2.0
1198,25,-31.0
1199,24,-21.0
1200,25,-4.0
1201,13,8.0
1202,19,-25.0
1203,11,10.0
1204,11,-8.0
1205,47,-35.0
1206,13,-1.0
1207,8,13.0
1208,42,-66.0
1209,15,6.0
1210,20,-17.0
1211,87,-156.0
1212,40,-28.0
1213,12,0.0
1214,74,-116.0
1215,12,9.0
1216,53,-50.0
1217,43,-85.0
1218,19,-7.0
1219,17,-41.0
1220,12,0.0
1221,9,3.0
1222,24,-12.0
1223,21,0.0
1224,21,-9.0
1225,19,-7.0
1226,16,-4.0
1227,24,-30.0
1228,33,-30.0
1229,16,5.0
1230,14,7.0
1231,21,-18.0
1232,12,0.0
1233,23,-20.0
1234,25,-40.0
1235,21,-18.0
1236,33,-93.0
1237,12,-9.0
1238,18,3.0
1239,37,-34.0
1240,21,-54.0
1241,21,-9.0
1242,57,-99.0
1243,20,-26.0
1244,47,-62.0
1245,19,-16.0
1246,36,-42.0
1247,13,8.0
1248,35,-68.0
1249,27,-33.0
1250,16,-4.0
1251,14,-2.0
1252,10,2.0
1253,15,-3.0
1254,25,-4.0
1255,11,1.0
1256,15,-3.0
1257,13,8.0
1258,31,-46.0
1259,86,-155.0
1260,17,4.0
1261,38,-53.0
1262,13,8.0
1263,17,4.0
1264,28,-43.0
1265,21,-9.0
1266,25,-31.0
1267,16,5.0
1268,21,-18.0
1269,16,5.0
1270,49,-55.0
1271,23,-29.0
1272,31,-37.0
1273,17,-14.0
1274,14,7.0
1275,30,-27.0
1276,19,-16.0
1277,17,-23.0
1278,17,-14.0
1279,38,-35.0
1280,13,8.0
1281,24,-12.0
1282,28,-16.0
1283,15,-12.0
1284,18,-15.0
1285,17,4.0
1286,22,-19.0
1287,20,-17.0
1288,33,-57.0
1289,25,-40.0
1290,14,7.0
1291,13,8.0
1292,8,4.0
1293,21,-9.0
1294,10,-7.0
1295,17,-14.0
1296,35,-41.0
1297,14,-11.0
1298,14,7.0
1299,54,-69.0
1300,9,12.0
1301,26,-23.0
1302,18,-24.0
1303,21,-9.0
1304,13,-1.0
1305,23,-47.0
1306,13,-1.0
1307,24,-30.0
1308,24,-21.0
1309,20,-26.0
1310,17,4.0
1311,13,-10.0
1312,24,-3.0
1313,16,5.0
1314,51,-84.0
1315,47,-53.0
1316,29,-53.0
1317,26,-23.0
1318,60,-84.0
1319,16,-4.0
1320,23,-2.0
1321,20,-26.0
1322,28,-34.0
1323,12,9.0
1324,27,-15.0
1325,41,-83.0
1326,13,-10.0
1327,19,-7.0
1328,18,-24.0
1329,29,-26.0
1330,14,7.0
1331,51,-84.0
1332,16,-4.0
1333,21,-36.0
1334,13,-1.0
1335,22,-10.0
1336,30,-9.0
1337,22,-28.0
1338,25,-31.0
1339,13,-10.0
1340,53,-68.0
1341,9,12.0
1342,16,-4.0
1343,18,-15.0
1344,66,-162.0
1345,15,-3.0
1346,18,3.0
1347,13,-1.0
1348,61,-76.0
1349,17,-14.0
1350,12,-9.0
1351,24,-12.0
1352,30,-45.0
1353,16,-4.0
1354,11,-8.0
1355,39,-54.0
1356,19,2.0
1357,59,-101.0
1358,15,6.0
1359,21,-27.0
1360,17,-14.0
1361,10,2.0
1362,12,0.0
1363,26,-50.0
1364,26,-32.0
1365,15,6.0
1366,16,-13.0
1367,19,-16.0
1368,23,-20.0
1369,10,2.0
1370,35,-32.0
1371,21,-9.0
1372,18,-15.0
1373,14,-2.0
1374,35,-59.0
1375,24,-12.0
1376,21,-9.0
1377,15,-30.0
1378,8,13.0
1379,59,-110.0
1380,34,-49.0
1381,29,-17.0
1382,17,-5.0
1383,27,-33.0
1384,17,4.0
1385,27,-15.0
1386,17,-5.0
1387,18,-6.0
1388,20,-26.0
1389,32,-47.0
1390,23,-47.0
1391,17,-5.0
1392,56,-71.0
1393,13,8.0
1394,22,-28.0
1395,23,-47.0
1396,59,-65.0
1397,18,3.0
1398,39,-54.0
1399,26,-14.0
1400,46,-70.0
1401,22,-64.0
1402,26,-23.0
1403,17,-5.0
1404,17,-14.0
1405,15,-21.0
1406,25,-31.0
1407,27,-15.0
1408,13,-1.0
1409,64,-106.0
1410,17,-5.0
1411,18,3.0
1412,16,5.0
1413,16,-4.0
1414,12,-9.0
1415,12,9.0
1416,17,-32.0
1417,27,-42.0
1418,17,-14.0
1419,15,6.0
1420,23,-29.0
1421,15,-12.0
1422,11,1.0
1423,29,-8.0
1424,16,5.0
1425,27,-51.0
1426,14,-2.0
1427,27,-24.0
1428,38,-53.0
1429,15,-3.0
1430,36,-60.0
1431,34,-40.0
1432,11,10.0
1433,24,-3.0
1434,24,-30.0
1435,24,-12.0
1436,25,-31.0
1437,19,-16.0
1438,31,-19.0
1439,31,-46.0
1440,22,-19.0
1441,14,-11.0
1442,18,-6.0
1443,9,12.0
1444,18,-6.0
1445,27,-33.0
1446,10,11.0
1447,13,8.0
1448,22,-10.0
1449,20,-17.0
1450,59,-110.0
1451,17,-23.0
1452,10,11.0
1453,25,-4.0
1454,9,-6.0
1455,20,-17.0
1456,37,-61.0
1457,23,-20.0
1458,26,-59.0
1459,20,1.0
1460,53,-77.0
1461,24,-21.0
1462,28,-7.0
1463,18,3.0
1464,16,-31.0
1465,30,-18.0
1466,16,-13.0
1467,18,-33.0
1468,34,-49.0
1469,22,-28.0
1470,23,-11.0
1471,18,-6.0
1472,20,-26.0
1473,18,-6.0
1474,37,-34.0
1475,15,-21.0
1476,10,11.0
1477,28,-34.0
1478,18,-6.0
1479,18,-15.0
1480,14,-2.0
1481,34,-40.0
1482,22,-28.0
1483,12,0.0
1484,26,-32.0
1485,53,-104.0
1486,18,3.0
1487,15,-3.0
1488,14,-2.0
1489,17,-5.0
1490,32,-47.0
1491,12,9.0
1492,15,-3.0
1493,44,-50.0
1494,12,0.0
1495,13,-1.0
1496,14,-2.0
1497,24,-30.0
1498,13,8.0
1499,29,-80.0
1500,41,-47.0
1501,9,12.0
1502,9,12.0
1503,24,-21.0
1504,18,-6.0
1505,31,-19.0
1506,10,-7.0
1507,21,-9.0
1508,24,-21.0
1509,11,1.0
1510,11,10.0
1511,29,-17.0
1512,14,7.0
1513,15,6.0
1514,35,-50.0
1515,17,-5.0
