episode,steps,return
1542,44,-41.0
1543,19,2.0
1544,14,7.0
1545,17,4.0
1546,17,-14.0
1547,18,3.0
1548,36,-33.0
1549,29,-35.0
1550,18,-15.0
1551,12,9.0
1552,17,4.0
1553,34,-22.0
1554,23,-2.0
1555,13,8.0
1556,11,10.0
1557,8,4.0
1558,9,12.0
1559,16,5.0
1560,10,2.0
1561,21,0.0
1562,13,8.0
1563,14,7.0
1564,8,13.0
1565,10,2.0
1566,13,8.0
1567,8,13.0
1568,15,6.0
1569,19,2.0
1570,13,8.0
1571,16,5.0
1572,12,9.0
1573,17,-5.0
1574,26,-32.0
1575,23,-2.0
1576,16,5.0
1577,10,11.0
1578,12,0.0
1579,17,4.0
1580,11,1.0
1581,24,-3.0
1582,22,-10.0
1583,11,10.0
1584,12,9.0
1585,24,-3.0
1586,10,11.0
1587,15,-12.0
1588,12,9.0
1589,20,-8.0
1590,16,5.0
1591,12,9.0
1592,11,10.0
1593,11,10.0
1594,11,10.0
1595,17,4.0
1596,15,6.0
1597,12,0.0
1598,18,-6.0
1599,27,-6.0
1600,18,3.0
1601,21,0.0
1602,12,9.0
1603,12,9.0
1604,25,-13.0
1605,19,2.0
1606,25,-22.0
1607,8,4.0
1608,17,4.0
1609,9,12.0
1610,8,13.0
1611,23,-11.0
1612,12,0.0
1613,10,11.0
1614,14,7.0
1615,14,7.0
1616,14,7.0
1617,10,11.0
1618,10,11.0
1619,22,-10.0
1620,14,7.0
1621,12,9.0
1622,13,8.0
1623,35,-50.0
1624,29,-17.0
1625,12,-9.0
1626,10,11.0
1627,18,-6.0
1628,12,9.0
1629,16,-13.0
1630,14,7.0
1631,15,6.0
1632,8,13.0
1633,10,11.0
1634,18,3.0
1635,20,1.0
1636,17,4.0
1637,13,8.0
1638,18,-6.0
1639,12,9.0
1640,18,-6.0
1641,19,-7.0
1642,17,4.0
1643,20,1.0
1644,23,-2.0
1645,13,8.0
1646,10,11.0
1647,11,10.0
1648,17,4.0
1649,11,10.0
1650,13,8.0
1651,33,-12.0
1652,14,7.0
1653,15,-3.0
1654,14,7.0
1655,16,5.0
1656,19,-7.0
1657,15,-3.0
1658,12,9.0
1659,24,-12.0
1660,14,7.0
1661,13,8.0
1662,9,12.0
1663,15,6.0
1664,18,3.0
1665,32,-29.0
1666,22,-10.0
1667,14,7.0
1668,14,7.0
1669,27,-15.0
1670,27,-15.0
1671,15,6.0
1672,17,4.0
1673,15,6.0
1674,21,0.0
1675,13,8.0
1676,32,-20.0
1677,14,7.0
1678,18,-6.0
1679,16,5.0
1680,26,-5.0
1681,21,-9.0
1682,38,-53.0
1683,6,15.0
1684,10,11.0
1685,7,14.0
1686,14,7.0
1687,10,11.0
1688,13,-1.0
1689,16,-4.0
1690,19,-7.0
1691,20,1.0
1692,23,-11.0
1693,10,11.0
1694,15,6.0
1695,16,5.0
1696,22,-1.0
1697,12,9.0
1698,34,-31.0
1699,21,0.0
1700,12,9.0
1701,14,7.0
1702,18,-6.0
1703,13,-1.0
1704,16,5.0
1705,22,-10.0
1706,17,-14.0
1707,10,11.0
1708,16,-4.0
1709,10,11.0
1710,12,9.0
1711,13,8.0
1712,8,13.0
1713,12,9.0
1714,14,7.0
1715,23,-2.0
1716,16,5.0
1717,13,8.0
1718,22,-10.0
1719,22,-10.0
1720,14,7.0
1721,16,-4.0
1722,14,-2.0
1723,18,3.0
1724,15,-12.0
1725,23,-11.0
1726,19,2.0
1727,15,-3.0
1728,16,5.0
1729,13,8.0
1730,17,4.0
1731,21,-18.0
1732,20,-17.0
1733,16,5.0
1734,9,12.0
1735,10,11.0
1736,19,2.0
1737,19,-7.0
1738,16,-4.0
1739,30,-36.0
1740,12,9.0
1741,17,4.0
1742,11,10.0
1743,25,-4.0
1744,13,8.0
1745,16,5.0
1746,25,-13.0
1747,15,-3.0
1748,12,0.0
1749,17,-5.0
1750,11,10.0
1751,23,-11.0
1752,12,9.0
1753,25,-13.0
1754,16,5.0
1755,13,8.0
1756,11,10.0
1757,12,9.0
1758,27,-15.0
1759,10,11.0
1760,20,1.0
1761,18,3.0
1762,12,9.0
1763,18,3.0
1764,9,12.0
1765,10,2.0
1766,14,7.0
1767,14,-2.0
1768,11,10.0
1769,12,9.0
1770,14,7.0
1771,7,14.0
1772,11,10.0
1773,17,4.0
1774,19,-7.0
1775,27,-6.0
1776,19,-7.0
1777,13,8.0
1778,23,-11.0
1779,17,-14.0
1780,15,-3.0
1781,13,-1.0
1782,14,-2.0
1783,18,3.0
1784,15,6.0
1785,16,5.0
1786,22,-19.0
1787,14,-11.0
1788,10,11.0
1789,8,4.0
1790,18,3.0
1791,13,8.0
1792,38,-26.0
1793,10,11.0
1794,16,5.0
1795,16,5.0
1796,16,-4.0
1797,11,10.0
1798,16,-4.0
1799,18,3.0
1800,18,3.0
1801,14,7.0
1802,16,5.0
1803,12,0.0
1804,13,-10.0
1805,17,4.0
1806,10,11.0
1807,13,8.0
1808,21,0.0
1809,11,10.0
1810,25,-4.0
1811,7,14.0
1812,16,-13.0
1813,19,2.0
1814,22,-19.0
1815,19,-7.0
1816,21,0.0
1817,15,-12.0
1818,12,9.0
1819,12,9.0
1820,12,9.0
1821,21,-9.0
1822,17,4.0
1823,13,8.0
1824,10,2.0
1825,15,-3.0
1826,17,-5.0
1827,21,-9.0
1828,12,9.0
1829,15,6.0
1830,12,9.0
1831,14,7.0
1832,16,5.0
1833,24,-12.0
1834,16,5.0
1835,14,-2.0
1836,16,5.0
1837,16,5.0
1838,18,-6.0
1839,15,-3.0
1840,15,6.0
1841,20,-8.0
1842,18,3.0
1843,13,-1.0
1844,13,8.0
1845,24,-3.0
1846,15,-3.0
1847,12,9.0
1848,18,3.0
1849,14,7.0
1850,21,-9.0
1851,14,-2.0
1852,17,4.0
1853,20,-8.0
1854,19,2.0
1855,15,6.0
1856,20,1.0
1857,15,6.0
1858,17,-5.0
1859,11,10.0
1860,14,7.0
1861,27,-15.0
1862,13,-1.0
1863,14,7.0
1864,13,8.0
1865,13,8.0
1866,20,1.0
1867,12,9.0
1868,11,1.0
1869,14,-2.0
1870,30,-18.0
1871,11,10.0
1872,16,5.0
1873,21,-9.0
1874,14,7.0
1875,22,-19.0
1876,22,-10.0
1877,29,-26.0
1878,14,7.0
1879,18,3.0
1880,13,8.0
1881,14,7.0
1882,10,11.0
1883,14,-11.0
1884,19,2.0
1885,16,5.0
1886,12,9.0
1887,12,9.0
1888,9,12.0
1889,22,-10.0
1890,24,-12.0
1891,14,7.0
1892,8,13.0
1893,16,5.0
1894,31,-10.0
1895,18,3.0
1896,13,-1.0
1897,14,7.0
1898,15,6.0
1899,11,1.0
1900,14,7.0
1901,11,10.0
1902,16,5.0
1903,11,10.0
1904,22,-10.0
1905,17,4.0
1906,25,-13.0
1907,18,3.0
1908,22,-10.0
1909,29,-17.0
1910,17,4.0
1911,16,5.0
1912,20,-17.0
1913,10,11.0
1914,16,5.0
1915,15,-3.0
1916,17,-5.0
1917,15,-3.0
1918,13,-1.0
1919,11,10.0
1920,11,1.0
1921,10,11.0
1922,21,-18.0
1923,17,-5.0
1924,15,-3.0
1925,11,10.0
1926,13,-1.0
1927,12,9.0
1928,15,-3.0
1929,20,-8.0
1930,15,6.0
1931,17,-14.0
1932,14,-2.0
1933,16,5.0
1934,10,11.0
1935,19,2.0
1936,18,-6.0
1937,8,13.0
1938,15,6.0
1939,15,6.0
1940,18,-15.0
1941,16,-13.0
1942,18,-15.0
1943,25,-22.0
1944,18,3.0
1945,18,-15.0
1946,22,-1.0
1947,12,9.0
1948,13,8.0
1949,12,0.0
1950,18,-6.0
1951,12,9.0
1952,9,3.0
1953,7,14.0
1954,9,12.0
1955,20,-8.0
1956,13,8.0
1957,11,10.0
1958,22,-10.0
1959,12,9.0
1960,17,-5.0
1961,17,4.0
1962,11,1.0
1963,15,-3.0
1964,17,-5.0
1965,15,-12.0
1966,14,7.0
1967,15,6.0
1968,9,12.0
1969,14,7.0
1970,20,1.0
1971,15,6.0
1972,13,8.0
1973,8,13.0
1974,13,8.0
1975,10,11.0
1976,15,-3.0
1977,11,10.0
1978,12,9.0
1979,11,10.0
1980,16,-4.0
1981,18,-6.0
1982,16,-4.0
1983,11,10.0
1984,8,4.0
1985,16,5.0
1986,22,-1.0
1987,18,3.0
1988,15,6.0
1989,14,-11.0
1990,13,8.0
1991,20,-17.0
1992,10,11.0
1993,9,12.0
1994,22,-10.0
1995,13,-10.0
1996,15,6.0
1997,17,-5.0
1998,13,-1.0
1999,17,4.0
2000,16,5.0
2001,29,-44.0
2002,13,8.0
2003,12,0.0
2004,14,-2.0
2005,17,-23.0
2006,14,7.0
2007,17,-5.0
2008,12,9.0
2009,13,8.0
2010,18,3.0
2011,18,3.0
2012,9,12.0
2013,18,-6.0
2014,13,8.0
2015,17,-5.0
2016,15,6.0
2017,13,8.0
2018,11,1.0
2019,14,7.0
2020,21,0.0
2021,7,14.0
2022,13,8.0
2023,14,-2.0
2024,15,-3.0
2025,14,7.0
2026,9,12.0
2027,10,11.0
2028,16,-4.0
2029,20,1.0
2030,19,-7.0
2031,13,8.0
2032,17,-14.0
2033,9,12.0
2034,11,10.0
2035,12,9.0
2036,12,9.0
2037,14,-11.0
2038,16,5.0
2039,14,-2.0
2040,11,10.0
2041,9,12.0
2042,17,-5.0
2043,20,1.0
2044,9,12.0
2045,16,-4.0
2046,14,7.0
2047,19,-7.0
2048,13,8.0
2049,15,6.0
2050,16,-4.0
2051,13,-1.0
2052,11,10.0
2053,17,4.0
2054,27,-6.0
2055,11,10.0
2056,13,8.0
2057,18,-15.0
2058,7,14.0
2059,14,-2.0
2060,16,5.0
2061,24,-12.0
2062,12,9.0
2063,16,5.0
2064,15,-3.0
2065,14,7.0
2066,11,1.0
2067,17,-5.0
2068,11,10.0
2069,12,-9.0
2070,20,-8.0
2071,16,5.0
2072,10,11.0
2073,12,9.0
2074,12,9.0
2075,16,-4.0
2076,9,12.0
2077,13,8.0
2078,14,7.0
2079,10,11.0
2080,16,-4.0
2081,11,10.0
2082,15,-3.0
2083,10,11.0
2084,11,10.0
2085,11,10.0
2086,14,7.0
2087,11,10.0
2088,27,-24.0
2089,14,7.0
2090,11,10.0
2091,15,6.0
2092,23,-2.0
2093,15,6.0
2094,15,6.0
2095,10,11.0
2096,11,1.0
2097,15,-3.0
2098,14,-2.0
2099,13,8.0
2100,17,4.0
2101,18,3.0
2102,20,-8.0
2103,8,13.0
2104,11,1.0
2105,9,12.0
2106,10,11.0
2107,14,-2.0
2108,14,7.0
2109,10,11.0
2110,17,-5.0
2111,15,6.0
2112,15,6.0
2113,19,2.0
2114,13,-10.0
2115,10,2.0
2116,12,0.0
2117,12,9.0
2118,16,5.0
2119,15,6.0
2120,15,6.0
2121,15,6.0
2122,10,11.0
2123,28,-25.0
2124,18,-6.0
2125,30,-18.0
2126,24,-3.0
2127,20,-8.0
2128,18,-6.0
2129,18,-6.0
2130,14,7.0
2131,16,5.0
2132,17,4.0
2133,12,-9.0
2134,16,5.0
2135,7,14.0
2136,14,-2.0
2137,14,7.0
2138,13,8.0
2139,17,4.0
2140,20,1.0
2141,14,7.0
2142,18,3.0
2143,16,-4.0
2144,10,11.0
2145,14,7.0
2146,19,2.0
2147,16,-4.0
2148,14,7.0
2149,14,-2.0
2150,15,6.0
2151,15,6.0
2152,11,10.0
2153,13,8.0
2154,10,11.0
2155,14,7.0
2156,10,11.0
2157,11,10.0
2158,19,2.0
2159,17,4.0
2160,14,7.0
2161,18,3.0
2162,14,7.0
2163,11,10.0
2164,19,2.0
2165,11,10.0
2166,11,10.0
2167,17,-5.0
2168,16,-4.0
2169,17,4.0
2170,15,6.0
2171,16,-4.0
2172,18,-15.0
2173,20,1.0
2174,25,-4.0
2175,19,-16.0
2176,14,7.0
2177,17,4.0
2178,12,0.0
2179,21,-18.0
2180,11,10.0
2181,17,4.0
2182,24,-12.0
2183,14,7.0
2184,13,8.0
2185,18,3.0
2186,14,-2.0
2187,11,10.0
2188,14,-2.0
2189,17,-14.0
2190,19,-7.0
2191,10,11.0
2192,14,7.0
2193,6,15.0
2194,17,4.0
2195,13,-1.0
2196,21,-18.0
2197,19,2.0
2198,15,6.0
2199,15,-3.0
2200,13,8.0
2201,14,7.0
2202,15,6.0
2203,15,-12.0
2204,16,5.0
2205,27,-24.0
2206,14,-2.0
2207,12,9.0
2208,15,-3.0
2209,12,9.0
2210,17,-5.0
2211,15,6.0
2212,15,-3.0
2213,13,8.0
2214,21,0.0
2215,14,-2.0
2216,15,6.0
2217,16,5.0
2218,21,0.0
2219,15,6.0
2220,7,14.0
2221,17,4.0
2222,11,10.0
2223,14,7.0
2224,16,5.0
2225,20,-17.0
2226,18,-6.0
2227,15,6.0
2228,14,-2.0
2229,13,-1.0
2230,16,-4.0
2231,21,-9.0
2232,22,-1.0
2233,17,-5.0
2234,17,4.0
2235,12,0.0
2236,20,1.0
2237,11,10.0
2238,21,0.0
2239,16,5.0
2240,13,8.0
2241,15,-3.0
2242,15,-3.0
2243,17,-14.0
2244,23,-2.0
2245,17,-5.0
2246,20,-8.0
2247,26,-14.0
2248,13,-1.0
2249,15,6.0
2250,16,5.0
2251,18,3.0
2252,16,5.0
2253,12,9.0
2254,11,10.0
2255,9,12.0
2256,11,10.0
2257,12,9.0
2258,18,3.0
2259,15,6.0
2260,15,-3.0
2261,20,-8.0
2262,14,7.0
2263,11,10.0
2264,15,6.0
2265,22,-10.0
2266,18,-6.0
2267,16,5.0
2268,22,-1.0
2269,19,2.0
2270,14,7.0
2271,20,-8.0
2272,15,-3.0
2273,16,-4.0
2274,17,-5.0
2275,16,5.0
2276,12,9.0
2277,17,4.0
2278,13,8.0
2279,21,0.0
2280,9,12.0
2281,19,-7.0
2282,16,-4.0
2283,20,1.0
2284,16,5.0
2285,13,8.0
2286,13,8.0
2287,12,9.0
2288,11,10.0
2289,10,11.0
2290,27,-24.0
2291,14,7.0
2292,10,11.0
2293,15,6.0
2294,9,12.0
2295,15,6.0
2296,15,6.0
2297,13,8.0
2298,13,-1.0
2299,17,-5.0
2300,13,8.0
2301,18,3.0
2302,10,11.0
2303,13,8.0
2304,16,-4.0
2305,11,10.0
2306,16,-4.0
2307,18,-6.0
2308,7,14.0
2309,16,-4.0
2310,10,11.0
2311,11,10.0
2312,16,5.0
2313,14,-2.0
2314,13,8.0
2315,17,-5.0
2316,13,8.0
2317,14,7.0
2318,23,-2.0
2319,11,10.0
2320,13,8.0
2321,18,-15.0
2322,13,-1.0
2323,16,-4.0
2324,10,11.0
2325,15,6.0
2326,14,7.0
2327,19,2.0
2328,25,-13.0
2329,15,6.0
2330,17,-5.0
2331,10,11.0
2332,19,2.0
2333,10,11.0
2334,32,-29.0
2335,11,10.0
2336,17,4.0
2337,20,1.0
2338,14,-2.0
2339,17,-5.0
2340,14,7.0
2341,18,-6.0
2342,15,-12.0
2343,12,9.0
2344,17,-5.0
2345,14,7.0
2346,15,6.0
2347,11,10.0
2348,23,-20.0
2349,16,5.0
2350,18,3.0
2351,12,9.0
2352,12,9.0
2353,11,10.0
2354,12,9.0
2355,18,3.0
2356,8,13.0
2357,10,11.0
2358,7,14.0
2359,18,3.0
2360,17,-5.0
2361,14,7.0
2362,16,-4.0
2363,14,-11.0
2364,10,11.0
2365,20,1.0
2366,28,-7.0
2367,16,5.0
2368,17,4.0
2369,12,9.0
2370,19,2.0
2371,9,12.0
2372,19,-7.0
2373,24,-3.0
2374,12,-9.0
2375,13,8.0
2376,10,11.0
2377,11,10.0
2378,13,-1.0
2379,14,-2.0
2380,6,15.0
2381,10,11.0
2382,14,7.0
2383,11,10.0
2384,18,3.0
2385,23,-11.0
2386,14,7.0
2387,14,7.0
2388,16,-4.0
2389,17,4.0
2390,14,7.0
2391,12,9.0
2392,10,11.0
2393,15,-3.0
2394,19,-7.0
2395,16,5.0
2396,19,-16.0
2397,14,7.0
2398,27,-15.0
2399,9,12.0
2400,19,2.0
2401,14,7.0
2402,21,-9.0
2403,17,4.0
2404,15,6.0
2405,13,8.0
2406,13,8.0
2407,18,-6.0
2408,13,8.0
2409,21,-9.0
2410,14,7.0
2411,17,4.0
2412,16,5.0
2413,19,-16.0
2414,14,7.0
2415,17,4.0
2416,12,9.0
2417,11,10.0
2418,14,7.0
2419,11,1.0
2420,18,-6.0
2421,10,11.0
2422,16,-13.0
2423,18,-15.0
2424,11,10.0
2425,23,-11.0
2426,17,-5.0
2427,19,-16.0
2428,14,-2.0
2429,10,11.0
2430,17,4.0
2431,13,8.0
2432,18,3.0
2433,18,-6.0
2434,21,0.0
2435,9,12.0
2436,11,10.0
2437,12,9.0
2438,10,11.0
2439,11,10.0
2440,26,-14.0
2441,10,2.0
2442,16,-4.0
2443,13,8.0
2444,18,-6.0
2445,16,-4.0
2446,12,9.0
2447,16,5.0
2448,12,0.0
2449,13,8.0
2450,14,-2.0
2451,17,4.0
2452,11,10.0
2453,9,12.0
2454,18,-6.0
2455,13,8.0
2456,13,8.0
2457,13,8.0
2458,17,-5.0
2459,16,5.0
2460,14,-2.0
2461,14,7.0
2462,17,-5.0
2463,10,11.0
2464,14,7.0
2465,13,8.0
2466,19,2.0
2467,13,8.0
2468,9,12.0
2469,15,6.0
2470,21,0.0
2471,16,5.0
2472,16,5.0
2473,12,0.0
2474,16,5.0
2475,13,8.0
2476,10,11.0
2477,12,9.0
2478,20,-26.0
2479,15,6.0
2480,13,8.0
2481,16,-4.0
2482,20,1.0
2483,11,10.0
2484,7,14.0
2485,17,-5.0
2486,9,3.0
2487,14,7.0
2488,20,1.0
2489,14,7.0
2490,24,-48.0
2491,12,9.0
2492,16,5.0
2493,24,-3.0
2494,12,9.0
2495,16,5.0
2496,15,6.0
2497,15,-3.0
2498,22,-10.0
2499,14,7.0
2500,14,7.0
2501,21,-9.0
2502,16,-4.0
2503,15,6.0
2504,17,-5.0
2505,22,-10.0
2506,20,-8.0
2507,16,-4.0
2508,19,-7.0
2509,17,4.0
2510,16,-4.0
2511,11,10.0
2512,15,-3.0
2513,13,-1.0
2514,15,-3.0
2515,14,7.0
2516,12,9.0
2517,14,-2.0
2518,15,6.0
2519,13,8.0
2520,14,-2.0
2521,16,5.0
2522,17,4.0
2523,15,6.0
2524,16,5.0
2525,13,8.0
2526,15,6.0
2527,17,-5.0
2528,15,-3.0
2529,17,4.0
2530,10,11.0
2531,15,-3.0
2532,22,-19.0
2533,18,3.0
2534,13,8.0
2535,14,7.0
2536,15,6.0
2537,20,-8.0
2538,10,11.0
2539,10,11.0
2540,12,9.0
2541,15,6.0
2542,12,9.0
2543,10,11.0
2544,21,-9.0
2545,12,9.0
2546,11,10.0
2547,16,-13.0
2548,14,-2.0
2549,17,-5.0
2550,14,7.0
2551,12,0.0
2552,17,-5.0
2553,12,9.0
2554,23,-11.0
2555,27,-33.0
2556,18,-6.0
2557,10,11.0
2558,18,3.0
2559,10,11.0
2560,12,9.0
2561,17,4.0
2562,8,13.0
2563,10,-7.0
2564,15,6.0
2565,9,3.0
2566,24,-3.0
2567,15,6.0
2568,15,6.0
2569,18,-6.0
2570,11,1.0
2571,16,5.0
2572,19,-7.0
2573,20,-8.0
2574,15,6.0
2575,20,-8.0
2576,13,8.0
2577,9,12.0
2578,15,-3.0
2579,12,9.0
2580,15,6.0
2581,16,-4.0
2582,16,-4.0
2583,11,10.0
2584,11,10.0
2585,15,6.0
2586,11,10.0
2587,15,6.0
2588,15,6.0
2589,14,7.0
2590,16,5.0
2591,15,6.0
2592,18,3.0
2593,11,10.0
2594,13,-19.0
2595,15,6.0
2596,15,6.0
2597,20,-8.0
2598,20,-44.0
2599,15,6.0
2600,17,4.0
2601,14,7.0
2602,13,-1.0
2603,11,10.0
2604,17,4.0
2605,15,-3.0
2606,14,7.0
2607,13,8.0
2608,16,-13.0
2609,14,7.0
2610,13,8.0
2611,14,-2.0
2612,15,6.0
2613,25,-22.0
2614,12,9.0
2615,21,-9.0
2616,15,6.0
2617,15,6.0
2618,12,9.0
2619,18,-6.0
2620,15,6.0
2621,14,7.0
2622,11,10.0
2623,14,-2.0
2624,20,-8.0
2625,16,5.0
2626,14,-2.0
2627,16,5.0
2628,17,4.0
2629,15,6.0
2630,17,4.0
2631,12,9.0
2632,17,-5.0
2633,19,2.0
2634,13,8.0
2635,20,1.0
2636,16,5.0
2637,14,7.0
2638,18,-6.0
2639,15,6.0
2640,19,-7.0
2641,20,1.0
2642,19,2.0
2643,9,12.0
2644,10,11.0
2645,14,7.0
2646,14,-11.0
2647,14,-2.0
2648,20,-8.0
2649,10,11.0
2650,15,6.0
2651,13,8.0
2652,14,-2.0
2653,15,6.0
2654,10,11.0
2655,18,-15.0
2656,16,-4.0
2657,14,7.0
2658,17,-5.0
2659,19,2.0
2660,17,-5.0
2661,16,5.0
2662,14,-2.0
2663,18,-6.0
2664,21,-9.0
2665,14,7.0
2666,22,-10.0
2667,14,-2.0
2668,19,-7.0
2669,17,4.0
2670,13,8.0
2671,19,-7.0
2672,15,6.0
2673,15,6.0
2674,14,-11.0
2675,16,-4.0
2676,14,-2.0
2677,17,4.0
2678,11,10.0
2679,9,12.0
2680,15,-3.0
2681,14,7.0
2682,21,0.0
2683,12,9.0
2684,15,-3.0
2685,17,-14.0
2686,15,-12.0
2687,19,-7.0
2688,14,7.0
2689,19,-16.0
2690,19,-7.0
2691,17,4.0
2692,19,2.0
2693,17,-5.0
2694,11,10.0
2695,17,4.0
2696,15,6.0
2697,16,5.0
2698,11,10.0
2699,16,5.0
2700,14,7.0
2701,17,4.0
2702,8,13.0
2703,18,-6.0
2704,9,12.0
2705,18,-6.0
2706,10,11.0
2707,25,-4.0
2708,6,15.0
2709,14,7.0
2710,22,-19.0
2711,14,-2.0
2712,11,1.0
2713,15,6.0
2714,21,0.0
2715,18,3.0
2716,13,-1.0
2717,14,-2.0
2718,10,11.0
2719,17,4.0
2720,13,8.0
2721,11,10.0
2722,15,-3.0
2723,21,-9.0
2724,8,13.0
2725,13,8.0
2726,17,4.0
2727,17,-23.0
2728,16,5.0
2729,17,4.0
2730,19,2.0
2731,15,6.0
2732,18,3.0
2733,13,8.0
2734,16,-4.0
2735,10,11.0
2736,25,-4.0
2737,14,-2.0
2738,11,10.0
2739,8,13.0
2740,9,12.0
2741,14,7.0
2742,14,-2.0
2743,17,-5.0
2744,17,-5.0
2745,12,9.0
2746,14,7.0
2747,13,-1.0
2748,25,-22.0
2749,20,1.0
2750,13,8.0
2751,12,9.0
2752,17,-5.0
2753,10,2.0
2754,21,-9.0
2755,14,7.0
2756,9,12.0
2757,10,11.0
2758,8,13.0
2759,12,9.0
2760,10,11.0
2761,16,-4.0
2762,15,-3.0
2763,15,6.0
2764,20,1.0
2765,8,13.0
2766,19,-16.0
2767,12,0.0
2768,16,5.0
2769,14,7.0
2770,15,-3.0
2771,13,8.0
2772,22,-19.0
2773,15,-3.0
2774,16,-4.0
2775,17,4.0
2776,10,11.0
2777,14,7.0
2778,16,-4.0
2779,9,12.0
2780,25,-40.0
2781,18,-6.0
2782,19,-7.0
2783,10,11.0
2784,16,5.0
2785,21,0.0
2786,15,6.0
2787,12,9.0
2788,16,5.0
2789,15,-3.0
2790,14,7.0
2791,16,-4.0
2792,16,5.0
2793,15,6.0
2794,18,-6.0
2795,19,-7.0
2796,16,-4.0
2797,18,3.0
2798,9,3.0
2799,20,-8.0
2800,16,-4.0
2801,11,10.0
2802,22,-10.0
2803,17,4.0
2804,14,-2.0
2805,17,-14.0
2806,22,-1.0
2807,13,8.0
2808,15,6.0
2809,10,2.0
2810,16,5.0
2811,10,11.0
2812,9,12.0
2813,15,-3.0
2814,14,7.0
2815,20,1.0
2816,17,4.0
2817,15,6.0
2818,13,-1.0
2819,7,5.0
2820,18,3.0
2821,16,-4.0
2822,14,-2.0
2823,10,11.0
2824,16,5.0
2825,16,-4.0
2826,12,9.0
2827,15,6.0
2828,17,-5.0
2829,9,12.0
2830,10,11.0
2831,19,-16.0
2832,13,8.0
2833,13,8.0
2834,10,11.0
2835,11,10.0
2836,12,9.0
2837,17,4.0
2838,11,10.0
2839,14,7.0
2840,13,-1.0
2841,20,1.0
2842,12,9.0
2843,12,9.0
2844,15,-3.0
2845,17,-5.0
2846,14,7.0
2847,16,5.0
2848,20,1.0
2849,18,-6.0
2850,8,13.0
2851,15,-12.0
2852,15,6.0
2853,15,6.0
2854,9,12.0
2855,9,3.0
2856,13,-1.0
2857,13,-1.0
2858,17,-14.0
2859,16,5.0
2860,15,6.0
2861,16,5.0
2862,17,-5.0
2863,21,-18.0
2864,15,6.0
2865,17,4.0
2866,27,-15.0
2867,16,-4.0
2868,8,13.0
2869,10,11.0
2870,20,-8.0
2871,12,9.0
2872,11,10.0
2873,13,8.0
2874,13,8.0
2875,20,1.0
2876,12,9.0
2877,12,9.0
2878,14,7.0
2879,14,7.0
2880,16,-4.0
2881,14,7.0
2882,18,3.0
2883,14,7.0
2884,21,-9.0
2885,6,15.0
2886,16,-4.0
2887,14,-2.0
2888,15,-3.0
2889,15,6.0
2890,17,-5.0
2891,11,-8.0
2892,10,11.0
2893,14,-2.0
2894,13,8.0
2895,9,-6.0
2896,14,7.0
2897,11,1.0
2898,17,4.0
2899,17,4.0
2900,12,9.0
2901,20,-8.0
2902,13,8.0
2903,15,6.0
2904,13,8.0
2905,12,9.0
2906,13,8.0
2907,10,11.0
2908,12,9.0
2909,14,-2.0
2910,16,-13.0
2911,12,0.0
2912,9,12.0
2913,12,0.0
2914,16,5.0
2915,17,-5.0
2916,18,3.0
2917,15,6.0
2918,10,11.0
2919,15,6.0
2920,15,6.0
2921,12,9.0
2922,19,2.0
2923,19,-16.0
2924,12,-9.0
2925,16,5.0
2926,17,-5.0
2927,19,2.0
2928,14,7.0
2929,16,5.0
2930,11,10.0
2931,18,3.0
2932,13,-1.0
2933,17,-5.0
2934,11,10.0
2935,18,3.0
2936,17,4.0
2937,20,1.0
2938,15,-3.0
2939,19,2.0
2940,17,4.0
2941,10,11.0
2942,17,4.0
2943,11,10.0
2944,17,-5.0
2945,16,-4.0
2946,15,6.0
2947,25,-13.0
2948,18,-6.0
2949,9,12.0
2950,14,7.0
2951,14,7.0
2952,15,6.0
2953,13,8.0
2954,21,0.0
2955,15,6.0
2956,14,7.0
2957,13,-1.0
2958,15,6.0
2959,10,11.0
2960,15,6.0
2961,9,12.0
2962,15,6.0
2963,13,-1.0
2964,15,6.0
2965,13,8.0
2966,13,-1.0
2967,19,2.0
2968,17,-5.0
2969,22,-10.0
2970,14,-2.0
2971,16,-4.0
2972,16,5.0
2973,17,4.0
2974,18,3.0
2975,18,-6.0
2976,11,10.0
2977,15,-12.0
2978,15,-3.0
2979,15,6.0
2980,19,-7.0
2981,13,-1.0
2982,10,11.0
2983,22,-10.0
2984,21,0.0
2985,17,4.0
2986,19,-7.0
2987,15,6.0
2988,10,11.0
2989,21,-9.0
2990,13,8.0
2991,12,9.0
2992,12,9.0
2993,16,-4.0
2994,17,4.0
2995,12,9.0
2996,18,-6.0
2997,14,-2.0
2998,15,6.0
2999,12,9.0
3000,17,4.0
3001,15,6.0
3002,19,-16.0
3003,12,9.0
3004,18,-6.0
3005,16,-4.0
3006,16,-13.0
3007,14,-2.0
3008,19,2.0
3009,14,7.0
3010,12,9.0
3011,19,2.0
3012,13,8.0
3013,8,13.0
3014,16,5.0
3015,17,4.0
3016,14,7.0
3017,19,2.0
3018,17,-5.0
3019,11,10.0
3020,9,12.0
3021,17,4.0
3022,23,-11.0
3023,17,4.0
3024,16,5.0
3025,11,10.0
3026,17,-14.0
3027,15,6.0
3028,16,5.0
3029,9,3.0
3030,11,10.0
3031,12,0.0
3032,14,7.0
3033,12,9.0
3034,15,-3.0
3035,14,7.0
3036,12,9.0
3037,14,7.0
3038,16,5.0
