episode,steps,return
198,65,-62.0
199,134,-140.0
200,74,-80.0
201,70,-76.0
202,200,-254.0
203,150,-219.0
204,27,-24.0
205,154,-196.0
206,97,-130.0
207,158,-200.0
208,34,-31.0
209,32,-20.0
210,109,-142.0
211,200,-317.0
212,57,-45.0
213,63,-60.0
214,110,-161.0
215,38,-17.0
216,59,-65.0
217,104,-155.0
218,101,-161.0
219,64,-97.0
220,117,-123.0
221,200,-236.0
222,43,-31.0
223,135,-159.0
224,140,-146.0
225,132,-156.0
226,54,-33.0
227,103,-127.0
228,94,-100.0
229,65,-62.0
230,170,-257.0
231,103,-127.0
232,27,-6.0
233,61,-58.0
234,132,-156.0
235,109,-97.0
236,63,-69.0
237,200,-281.0
238,54,-42.0
239,198,-240.0
240,113,-119.0
241,200,-299.0
242,164,-206.0
243,14,-11.0
244,68,-101.0
245,29,-17.0
246,137,-188.0
247,83,-116.0
248,75,-54.0
249,200,-299.0
250,174,-252.0
251,8,13.0
252,35,-23.0
253,24,-21.0
254,81,-105.0
255,76,-109.0
256,82,-106.0
257,146,-170.0
258,10,11.0
259,23,-29.0
260,145,-160.0
261,67,-55.0
262,127,-124.0
263,169,-238.0
264,35,-14.0
265,13,8.0
266,43,-31.0
267,14,7.0
268,65,-53.0
269,47,-80.0
270,111,-135.0
271,49,-46.0
272,159,-192.0
273,71,-122.0
274,76,-91.0
275,96,-102.0
276,56,-62.0
277,29,-17.0
278,12,0.0
279,76,-82.0
280,144,-177.0
281,74,-62.0
282,26,-14.0
283,68,-65.0
284,100,-97.0
285,31,-28.0
286,104,-119.0
287,144,-150.0
288,142,-157.0
289,132,-156.0
290,9,12.0
291,164,-233.0
292,17,-14.0
293,77,-83.0
294,32,-20.0
295,63,-60.0
296,12,9.0
297,86,-92.0
298,54,-42.0
299,80,-113.0
300,93,-126.0
301,95,-119.0
302,69,-75.0
303,72,-87.0
304,13,-1.0
305,88,-103.0
306,88,-103.0
307,34,-31.0
308,74,-107.0
309,41,-29.0
310,66,-90.0
311,18,-15.0
312,66,-54.0
313,38,-35.0
314,31,-37.0
315,25,-4.0
316,10,2.0
317,67,-91.0
318,6,15.0
319,70,-58.0
320,117,-159.0
321,9,12.0
322,79,-85.0
323,54,-51.0
324,29,-44.0
325,21,-9.0
326,77,-65.0
327,31,-37.0
328,67,-64.0
329,49,-37.0
330,7,14.0
331,37,-16.0
332,116,-158.0
333,66,-81.0
334,48,-27.0
335,13,8.0
336,29,-17.0
337,55,-43.0
338,14,7.0
339,58,-64.0
340,10,11.0
341,9,12.0
342,52,-67.0
343,11,1.0
344,9,12.0
345,59,-74.0
346,30,-45.0
347,23,-2.0
348,61,-58.0
349,67,-82.0
350,14,-2.0
351,175,-226.0
352,146,-215.0
353,79,-85.0
354,153,-186.0
355,38,-17.0
356,15,6.0
357,141,-165.0
358,49,-28.0
359,26,-23.0
360,56,-80.0
361,62,-41.0
362,78,-75.0
363,108,-105.0
364,16,-4.0
365,36,-24.0
366,60,-66.0
367,36,-15.0
368,7,14.0
369,58,-55.0
370,42,-30.0
371,11,1.0
372,12,9.0
373,104,-128.0
374,51,-30.0
375,55,-34.0
376,50,-38.0
377,25,-4.0
378,24,-3.0
379,9,12.0
380,133,-148.0
381,18,-6.0
382,14,-2.0
383,32,-11.0
384,21,0.0
385,67,-55.0
386,19,-7.0
387,80,-86.0
388,24,-3.0
389,59,-65.0
390,26,-14.0
391,12,0.0
392,94,-127.0
393,28,-16.0
394,75,-126.0
395,11,10.0
396,77,-74.0
397,10,2.0
398,14,7.0
399,10,11.0
400,18,3.0
401,14,7.0
402,24,-3.0
403,26,-5.0
404,58,-46.0
405,15,6.0
406,39,-27.0
407,35,-14.0
408,83,-89.0
409,81,-159.0
410,107,-104.0
411,97,-94.0
412,12,0.0
413,37,-16.0
414,14,7.0
415,61,-49.0
416,51,-48.0
417,17,-5.0
418,67,-73.0
419,88,-112.0
420,50,-38.0
421,36,-24.0
422,63,-60.0
423,21,0.0
424,38,-35.0
425,20,1.0
426,53,-59.0
427,44,-23.0
428,12,-9.0
429,8,13.0
430,37,-25.0
431,80,-95.0
432,55,-52.0
433,26,-23.0
434,28,-7.0
435,21,0.0
436,10,11.0
437,14,-2.0
438,121,-109.0
439,7,14.0
440,17,4.0
441,31,-19.0
442,19,2.0
443,27,-15.0
444,32,-20.0
445,45,-42.0
446,87,-84.0
447,58,-82.0
448,16,-4.0
449,69,-57.0
450,9,12.0
451,15,-3.0
452,32,-11.0
453,9,12.0
454,12,9.0
455,24,-12.0
456,74,-80.0
457,13,-1.0
458,70,-49.0
459,22,-10.0
460,34,-13.0
461,11,1.0
462,80,-68.0
463,8,4.0
464,15,-3.0
465,13,8.0
466,64,-88.0
467,14,7.0
468,15,6.0
469,24,-3.0
470,16,5.0
471,59,-47.0
472,11,10.0
473,15,-3.0
474,15,6.0
475,14,7.0
476,41,-47.0
477,102,-126.0
478,32,-29.0
479,32,-20.0
480,46,-43.0
481,10,11.0
482,92,-71.0
483,19,-7.0
484,44,-32.0
485,43,-22.0
486,9,12.0
487,11,10.0
488,15,-3.0
489,19,-7.0
490,26,-5.0
491,25,-22.0
492,34,-22.0
493,36,-15.0
494,32,-38.0
495,11,1.0
496,27,-24.0
497,73,-52.0
498,30,-27.0
499,11,10.0
500,86,-101.0
501,12,9.0
502,32,-29.0
503,52,-49.0
504,60,-48.0
505,22,-19.0
506,42,-48.0
507,8,13.0
508,66,-81.0
509,30,-9.0
510,31,-37.0
511,75,-72.0
512,21,-9.0
513,8,13.0
514,13,8.0
515,10,11.0
516,29,-26.0
517,13,8.0
518,14,-2.0
519,32,-20.0
520,19,-7.0
521,57,-54.0
522,69,-66.0
523,14,7.0
524,8,13.0
525,21,0.0
526,36,-15.0
527,36,-24.0
528,10,11.0
529,21,-18.0
530,23,-11.0
531,22,-1.0
532,23,-20.0
533,20,1.0
534,15,-12.0
535,13,-1.0
536,33,-12.0
537,97,-121.0
538,20,-8.0
539,19,-7.0
540,40,-28.0
541,28,-16.0
542,12,9.0
543,13,8.0
544,62,-68.0
545,13,8.0
546,18,-15.0
547,20,-17.0
548,14,-11.0
549,66,-81.0
550,8,4.0
551,17,4.0
552,20,-17.0
553,65,-71.0
554,18,-6.0
555,19,2.0
556,30,-18.0
557,14,7.0
558,21,0.0
559,43,-40.0
560,25,-4.0
561,100,-115.0
562,15,6.0
563,12,0.0
564,33,-21.0
565,33,-30.0
566,24,-3.0
567,14,7.0
568,24,-12.0
569,9,12.0
570,13,-10.0
571,52,-49.0
572,39,-27.0
573,12,9.0
574,12,9.0
575,24,-12.0
576,11,10.0
577,26,-14.0
578,12,9.0
579,18,-15.0
580,26,-23.0
581,13,8.0
582,15,-3.0
583,11,10.0
584,20,-8.0
585,8,13.0
586,52,-58.0
587,23,-11.0
588,50,-38.0
589,13,8.0
590,29,-8.0
591,9,12.0
592,18,3.0
593,16,5.0
594,32,-20.0
595,12,9.0
596,14,7.0
597,39,-18.0
598,24,-30.0
599,22,-28.0
600,8,13.0
601,25,-4.0
602,53,-50.0
603,13,8.0
604,18,-24.0
605,29,-26.0
606,13,8.0
607,22,-1.0
608,10,11.0
609,8,13.0
610,19,2.0
611,7,14.0
612,26,-14.0
613,12,-9.0
614,14,7.0
615,10,11.0
616,13,8.0
617,12,9.0
618,23,-2.0
619,24,-21.0
620,17,-5.0
621,16,-4.0
622,15,6.0
623,73,-88.0
624,99,-105.0
625,18,-6.0
626,16,5.0
627,20,-17.0
628,29,-8.0
629,31,-28.0
630,10,11.0
631,26,-14.0
632,12,9.0
633,46,-79.0
634,16,5.0
635,26,-14.0
636,16,-4.0
637,15,6.0
638,12,9.0
639,12,9.0
640,42,-48.0
641,10,2.0
642,15,6.0
643,20,-8.0
644,15,-3.0
645,26,-5.0
646,28,-7.0
647,16,-4.0
648,13,8.0
649,17,4.0
650,10,11.0
651,13,-1.0
652,12,9.0
653,12,9.0
654,12,0.0
655,24,-12.0
656,15,-3.0
657,14,-2.0
658,8,13.0
659,11,10.0
660,38,-35.0
661,13,8.0
662,13,8.0
663,15,-3.0
664,16,5.0
665,13,8.0
666,12,0.0
667,15,-12.0
668,10,11.0
669,52,-31.0
670,11,10.0
671,9,12.0
672,11,10.0
673,23,-2.0
674,10,11.0
675,18,-6.0
676,12,0.0
677,19,2.0
678,14,-2.0
679,15,6.0
680,18,3.0
681,16,5.0
682,50,-38.0
683,20,1.0
684,12,9.0
685,19,-16.0
686,18,-6.0
687,60,-84.0
688,9,12.0
689,14,7.0
690,9,12.0
691,18,-6.0
692,29,-26.0
693,55,-61.0
694,35,-23.0
695,22,-10.0
696,28,-7.0
697,18,3.0
698,13,8.0
699,19,2.0
700,15,-3.0
701,10,11.0
702,12,0.0
703,19,2.0
704,32,-20.0
705,20,-8.0
706,12,9.0
707,37,-34.0
708,16,-4.0
709,12,9.0
710,18,3.0
711,13,8.0
712,12,-9.0
713,10,11.0
714,13,8.0
715,18,3.0
716,12,9.0
717,11,10.0
718,22,-10.0
719,19,2.0
720,12,-9.0
721,17,-5.0
722,21,-9.0
723,10,2.0
724,9,12.0
725,11,10.0
726,15,-12.0
727,12,9.0
728,28,-16.0
729,11,10.0
730,17,-14.0
731,12,9.0
732,45,-33.0
733,15,6.0
734,12,9.0
735,12,0.0
736,12,0.0
737,15,6.0
738,44,-23.0
739,12,9.0
740,15,6.0
741,10,11.0
742,16,5.0
743,15,-12.0
744,25,-4.0
745,15,-3.0
746,17,4.0
747,16,5.0
748,14,-2.0
749,14,7.0
750,57,-45.0
751,12,9.0
752,16,-4.0
753,13,8.0
754,33,-21.0
755,10,11.0
756,12,9.0
757,10,2.0
758,7,14.0
759,10,11.0
760,26,-14.0
761,13,8.0
762,20,1.0
763,17,4.0
764,14,-2.0
765,21,-9.0
766,13,8.0
767,16,5.0
768,10,2.0
769,12,0.0
770,19,2.0
771,19,2.0
772,15,6.0
773,29,-17.0
774,23,-2.0
775,15,-3.0
776,19,-7.0
777,19,2.0
778,19,2.0
779,16,5.0
780,12,9.0
781,21,0.0
782,35,-23.0
783,8,13.0
784,18,3.0
785,34,-13.0
786,19,-7.0
787,15,-3.0
788,18,3.0
789,30,-18.0
790,20,-8.0
791,17,-14.0
792,20,-8.0
793,19,-7.0
794,14,7.0
795,14,7.0
796,12,0.0
797,18,-6.0
798,19,2.0
799,11,1.0
800,18,-6.0
801,17,-5.0
802,13,8.0
803,13,-1.0
804,18,-15.0
805,12,9.0
806,14,7.0
807,10,11.0
808,13,8.0
809,22,-10.0
810,25,-13.0
811,15,-3.0
812,22,-1.0
813,17,-5.0
814,18,-6.0
815,15,6.0
816,9,12.0
817,16,-4.0
818,29,-8.0
819,14,7.0
820,16,5.0
821,17,4.0
822,11,10.0
823,17,-5.0
824,30,-18.0
825,21,0.0
826,28,-16.0
827,8,13.0
828,33,-12.0
829,11,10.0
830,18,-6.0
831,32,-20.0
832,9,12.0
833,15,-3.0
834,14,7.0
835,16,5.0
836,14,7.0
837,17,-23.0
838,17,4.0
839,10,11.0
840,12,9.0
841,14,7.0
842,11,10.0
843,29,-17.0
844,24,-12.0
845,10,11.0
846,11,10.0
847,19,2.0
848,13,8.0
849,16,-4.0
850,21,-9.0
851,17,4.0
852,13,8.0
853,12,9.0
854,17,4.0
855,12,9.0
856,26,-23.0
857,27,-6.0
858,16,-4.0
859,24,-12.0
860,19,2.0
861,18,3.0
862,17,-5.0
863,24,-3.0
864,11,10.0
865,33,-30.0
866,7,14.0
867,12,9.0
868,12,9.0
869,17,-5.0
870,26,-14.0
871,16,5.0
872,15,-3.0
873,14,7.0
874,8,13.0
875,18,-6.0
876,10,11.0
877,28,-7.0
878,10,11.0
879,16,-4.0
880,12,9.0
881,11,10.0
882,9,12.0
883,15,6.0
884,22,-10.0
885,25,-4.0
886,18,3.0
887,27,-15.0
888,19,-7.0
889,13,8.0
890,14,7.0
891,10,11.0
892,21,0.0
893,15,-3.0
894,12,0.0
895,12,9.0
896,17,4.0
897,30,-9.0
898,12,9.0
899,15,6.0
900,9,3.0
901,14,-2.0
902,10,11.0
903,15,-3.0
904,34,-22.0
905,10,2.0
906,14,7.0
907,16,5.0
908,14,7.0
909,16,-4.0
910,12,9.0
911,15,6.0
912,12,9.0
913,13,8.0
914,11,1.0
915,13,8.0
916,14,7.0
917,18,3.0
918,13,-1.0
919,15,6.0
920,19,-7.0
921,13,8.0
922,14,7.0
923,20,-17.0
924,16,5.0
925,15,-3.0
926,11,1.0
927,16,-4.0
928,23,-11.0
929,13,8.0
930,22,-28.0
931,15,-3.0
932,16,5.0
933,9,12.0
934,20,-8.0
935,29,-26.0
936,20,-17.0
937,14,7.0
938,16,-4.0
939,16,-4.0
940,9,12.0
941,12,9.0
942,12,9.0
943,15,6.0
944,18,-15.0
945,11,1.0
946,17,4.0
947,9,12.0
948,11,10.0
949,10,11.0
950,9,12.0
951,22,-1.0
952,7,14.0
953,10,11.0
954,14,-2.0
955,24,-12.0
956,22,-10.0
957,20,-8.0
958,16,-4.0
959,17,-5.0
960,10,11.0
961,16,5.0
962,14,7.0
963,17,-14.0
964,17,-5.0
965,16,-4.0
966,16,5.0
967,21,0.0
968,14,7.0
969,13,-1.0
970,18,3.0
971,25,-4.0
972,23,-2.0
973,15,6.0
974,11,10.0
975,18,-6.0
976,19,-7.0
977,11,10.0
978,13,8.0
979,21,0.0
980,11,10.0
981,17,4.0
982,11,10.0
983,31,-10.0
984,13,8.0
985,11,10.0
986,16,5.0
987,31,-10.0
988,21,-9.0
989,18,-6.0
990,24,-12.0
991,16,-4.0
992,12,0.0
993,19,-7.0
994,24,-12.0
995,25,-4.0
996,9,12.0
997,14,-2.0
998,12,9.0
999,12,9.0
1000,12,9.0
1001,13,-1.0
1002,21,-9.0
1003,20,1.0
1004,17,4.0
1005,19,-7.0
1006,19,-16.0
1007,17,4.0
1008,12,0.0
1009,20,1.0
1010,9,12.0
1011,17,4.0
1012,17,4.0
1013,22,-1.0
1014,10,11.0
1015,15,6.0
1016,12,0.0
1017,15,-3.0
1018,16,-4.0
1019,12,9.0
1020,17,-14.0
1021,18,-6.0
1022,9,12.0
1023,20,1.0
1024,10,2.0
1025,12,9.0
1026,14,7.0
1027,18,-6.0
1028,20,-8.0
1029,17,4.0
1030,13,8.0
1031,15,6.0
1032,29,-35.0
1033,20,-17.0
1034,14,7.0
1035,14,7.0
1036,14,7.0
1037,15,-12.0
1038,17,-5.0
1039,15,6.0
1040,19,-7.0
1041,20,1.0
1042,16,-4.0
1043,15,6.0
1044,10,11.0
1045,11,1.0
1046,13,8.0
1047,15,-3.0
1048,16,5.0
1049,12,9.0
1050,14,7.0
1051,17,4.0
1052,14,7.0
1053,9,12.0
1054,12,9.0
1055,24,-12.0
1056,11,10.0
1057,14,-2.0
1058,10,11.0
1059,15,6.0
1060,17,-23.0
1061,16,-4.0
1062,15,6.0
1063,15,6.0
1064,15,6.0
1065,11,10.0
1066,12,9.0
1067,12,0.0
1068,7,14.0
1069,10,11.0
1070,16,5.0
1071,16,-4.0
1072,14,7.0
1073,16,5.0
1074,17,4.0
1075,7,14.0
1076,14,-11.0
1077,14,7.0
1078,12,9.0
1079,16,5.0
1080,7,14.0
1081,14,7.0
1082,10,11.0
1083,18,3.0
1084,20,-17.0
1085,17,-5.0
1086,18,-15.0
1087,14,-2.0
1088,13,-1.0
1089,11,10.0
1090,13,8.0
1091,13,8.0
1092,15,6.0
1093,15,-3.0
1094,18,-6.0
1095,13,-1.0
1096,14,7.0
1097,16,5.0
1098,14,7.0
1099,18,-6.0
1100,7,14.0
1101,12,9.0
1102,13,8.0
1103,14,7.0
1104,29,-44.0
1105,19,2.0
1106,11,10.0
1107,10,11.0
1108,22,-19.0
1109,11,1.0
1110,13,8.0
1111,11,1.0
1112,16,-4.0
1113,14,7.0
1114,11,10.0
1115,11,10.0
1116,20,1.0
1117,15,-3.0
1118,16,5.0
1119,18,3.0
1120,19,2.0
1121,13,8.0
1122,9,12.0
1123,12,9.0
1124,16,5.0
1125,11,10.0
1126,15,-3.0
1127,11,10.0
1128,11,1.0
1129,8,13.0
1130,12,9.0
1131,17,-5.0
1132,15,-3.0
1133,10,11.0
1134,7,14.0
1135,15,6.0
1136,14,-2.0
1137,12,9.0
1138,9,12.0
1139,13,8.0
1140,18,-6.0
1141,22,-19.0
1142,20,1.0
1143,12,9.0
1144,18,-6.0
1145,18,-15.0
1146,10,11.0
1147,12,9.0
1148,23,-11.0
1149,14,7.0
1150,11,10.0
1151,15,6.0
1152,12,9.0
1153,14,-2.0
1154,14,7.0
1155,18,-6.0
1156,15,-3.0
1157,12,9.0
1158,12,9.0
1159,21,0.0
1160,11,10.0
1161,19,2.0
1162,11,10.0
1163,7,14.0
1164,11,1.0
1165,17,-5.0
1166,18,-6.0
1167,14,7.0
1168,17,-5.0
1169,7,14.0
1170,11,10.0
1171,14,7.0
1172,18,3.0
1173,7,14.0
1174,13,8.0
1175,16,5.0
1176,12,9.0
1177,12,9.0
1178,16,-4.0
1179,20,1.0
1180,12,9.0
1181,16,-4.0
1182,7,14.0
1183,16,5.0
1184,17,-5.0
1185,15,6.0
1186,7,5.0
1187,17,4.0
1188,15,-3.0
1189,22,-28.0
1190,13,-1.0
1191,19,-7.0
1192,12,9.0
1193,11,10.0
1194,18,-6.0
1195,18,-15.0
1196,15,-3.0
1197,8,4.0
1198,16,5.0
1199,15,-3.0
1200,15,6.0
1201,16,5.0
1202,13,-1.0
1203,9,12.0
1204,8,13.0
1205,18,-6.0
1206,22,-1.0
1207,10,11.0
1208,17,4.0
1209,11,10.0
1210,12,9.0
1211,31,-37.0
1212,17,-5.0
1213,12,9.0
1214,17,4.0
1215,12,9.0
1216,17,-5.0
1217,16,-4.0
1218,17,4.0
1219,13,8.0
1220,10,11.0
1221,6,15.0
1222,14,-2.0
1223,17,4.0
1224,15,6.0
1225,17,4.0
1226,13,8.0
1227,21,-9.0
1228,16,5.0
1229,19,2.0
1230,10,11.0
1231,13,8.0
1232,9,12.0
1233,17,4.0
1234,19,-7.0
1235,16,-4.0
1236,19,2.0
1237,10,11.0
1238,16,5.0
1239,21,-9.0
1240,12,9.0
1241,17,-5.0
1242,16,-4.0
1243,13,-1.0
1244,16,-4.0
1245,14,7.0
1246,18,3.0
1247,15,6.0
1248,19,2.0
1249,14,7.0
1250,14,7.0
1251,12,0.0
1252,8,13.0
1253,15,6.0
1254,17,4.0
1255,8,13.0
1256,10,11.0
1257,11,10.0
1258,15,6.0
1259,20,-8.0
1260,15,6.0
1261,16,5.0
1262,13,8.0
1263,14,7.0
1264,16,5.0
1265,17,4.0
1266,18,-6.0
1267,12,9.0
1268,14,7.0
1269,12,0.0
1270,21,-9.0
1271,13,8.0
1272,15,6.0
1273,14,-11.0
1274,12,9.0
1275,18,3.0
1276,14,-2.0
1277,15,-3.0
1278,15,6.0
1279,15,6.0
1280,9,12.0
1281,14,7.0
1282,23,-2.0
1283,11,10.0
1284,18,3.0
1285,17,4.0
1286,15,-3.0
1287,13,8.0
1288,15,6.0
1289,18,3.0
1290,12,9.0
1291,11,1.0
1292,7,14.0
1293,19,2.0
1294,8,13.0
1295,14,-2.0
1296,16,5.0
1297,13,-1.0
1298,10,11.0
1299,22,-1.0
1300,9,12.0
1301,16,-4.0
1302,11,10.0
1303,12,9.0
1304,11,1.0
1305,14,7.0
1306,9,12.0
1307,15,6.0
1308,21,0.0
1309,16,5.0
1310,14,-2.0
1311,9,12.0
1312,15,-12.0
1313,11,10.0
1314,23,-2.0
1315,26,-14.0
1316,20,-26.0
1317,14,-2.0
1318,18,-15.0
1319,18,-6.0
1320,14,7.0
1321,15,-3.0
1322,21,-18.0
1323,11,10.0
1324,15,6.0
1325,19,-7.0
1326,13,8.0
1327,14,7.0
1328,10,11.0
1329,15,6.0
1330,15,6.0
1331,18,3.0
1332,13,8.0
1333,10,11.0
1334,13,-1.0
1335,13,8.0
1336,18,-6.0
1337,15,6.0
1338,26,-32.0
1339,10,11.0
1340,27,-33.0
1341,10,2.0
1342,12,9.0
1343,14,-11.0
1344,19,-7.0
1345,10,11.0
1346,16,5.0
1347,10,11.0
1348,21,0.0
1349,17,-5.0
1350,12,-9.0
1351,15,6.0
1352,16,5.0
1353,13,8.0
1354,9,12.0
1355,14,7.0
1356,15,-3.0
1357,21,0.0
1358,10,11.0
1359,17,-14.0
1360,14,7.0
1361,8,13.0
1362,11,10.0
1363,17,-5.0
1364,9,12.0
1365,13,-1.0
1366,13,-1.0
1367,9,12.0
1368,11,10.0
1369,9,3.0
1370,15,6.0
1371,10,11.0
1372,12,9.0
1373,12,-9.0
1374,22,-19.0
1375,14,-11.0
1376,15,-3.0
1377,12,0.0
1378,11,1.0
1379,18,3.0
1380,17,-14.0
1381,17,4.0
1382,11,10.0
1383,15,6.0
1384,15,-3.0
1385,14,-2.0
1386,11,10.0
1387,13,8.0
1388,26,-14.0
1389,17,-5.0
1390,19,-16.0
1391,11,10.0
1392,15,6.0
1393,12,0.0
1394,19,-7.0
1395,15,6.0
1396,17,-5.0
1397,16,-4.0
1398,32,-29.0
1399,15,-3.0
1400,24,-21.0
1401,13,-1.0
1402,16,5.0
1403,19,-7.0
1404,13,8.0
1405,13,8.0
1406,13,8.0
1407,18,-15.0
1408,7,14.0
1409,17,4.0
1410,14,7.0
1411,15,6.0
1412,16,-4.0
1413,14,-2.0
1414,9,3.0
1415,12,9.0
1416,14,7.0
1417,15,6.0
1418,10,11.0
1419,15,6.0
1420,15,6.0
1421,13,8.0
1422,9,3.0
1423,17,4.0
1424,15,-3.0
1425,19,2.0
1426,10,11.0
1427,18,-6.0
1428,19,-7.0
1429,10,11.0
1430,22,-19.0
1431,16,5.0
1432,15,-3.0
1433,19,-7.0
1434,19,-7.0
1435,15,-3.0
1436,12,9.0
1437,17,4.0
1438,20,1.0
1439,20,-8.0
1440,18,3.0
1441,14,7.0
1442,12,9.0
1443,10,11.0
1444,15,6.0
1445,13,8.0
1446,12,9.0
1447,11,10.0
1448,14,7.0
1449,13,8.0
1450,20,1.0
1451,13,8.0
1452,12,9.0
1453,13,-1.0
1454,6,15.0
1455,12,9.0
1456,12,9.0
1457,16,5.0
1458,14,7.0
1459,14,-2.0
1460,22,-19.0
1461,16,-13.0
1462,16,5.0
1463,14,-2.0
1464,9,12.0
1465,16,5.0
1466,13,-1.0
1467,16,-13.0
1468,18,3.0
1469,16,5.0
1470,18,-15.0
1471,13,8.0
1472,15,6.0
1473,15,-3.0
1474,25,-4.0
1475,9,12.0
1476,12,0.0
1477,15,6.0
1478,13,8.0
1479,6,15.0
1480,12,9.0
1481,21,-18.0
1482,15,6.0
1483,10,11.0
1484,18,3.0
1485,20,-8.0
1486,15,6.0
1487,11,10.0
1488,11,10.0
1489,12,9.0
1490,24,-12.0
1491,10,11.0
1492,18,-15.0
1493,18,-6.0
1494,12,0.0
1495,15,-3.0
1496,15,-12.0
1497,17,-23.0
1498,8,13.0
1499,13,8.0
1500,19,-7.0
1501,9,12.0
1502,6,15.0
1503,15,-3.0
1504,21,-18.0
1505,14,7.0
1506,9,12.0
1507,12,9.0
1508,16,5.0
1509,11,1.0
1510,9,12.0
1511,20,-17.0
1512,14,7.0
1513,14,7.0
1514,14,7.0
1515,13,-1.0
1516,12,9.0
1517,24,-21.0
1518,26,-32.0
1519,10,11.0
1520,10,11.0
1521,23,-29.0
1522,14,7.0
1523,11,10.0
1524,18,-15.0
1525,18,-6.0
1526,16,5.0
1527,14,7.0
1528,14,7.0
1529,20,1.0
1530,9,12.0
1531,17,4.0
1532,14,7.0
1533,8,13.0
1534,11,10.0
1535,13,8.0
1536,18,-6.0
1537,12,9.0
1538,11,10.0
1539,6,15.0
1540,12,0.0
1541,13,8.0
1542,19,2.0
1543,15,6.0
1544,17,-5.0
1545,19,-7.0
1546,14,7.0
1547,17,4.0
1548,27,-24.0
1549,19,2.0
1550,16,5.0
1551,13,-1.0
1552,19,-7.0
1553,18,-6.0
1554,17,-5.0
1555,13,-1.0
1556,12,9.0
1557,8,4.0
1558,10,11.0
1559,16,-13.0
1560,9,12.0
1561,16,5.0
1562,13,8.0
1563,17,-5.0
1564,9,12.0
1565,13,8.0
1566,14,7.0
1567,8,13.0
1568,16,5.0
1569,18,-15.0
